sentence_index|sentence|phrase ids|sentiment values
6965|A series of immaculately composed shots of Patch Adams quietly freaking out does not make for much of a movie .|143329.0|0.25
6970|You can taste it , but there 's no fizz .|227284.0|0.34722
6973|But they do n't fit well together and neither is well told .|222819.0|0.23611
6974|It 's both sitcomishly predictable and cloying in its attempts to be poignant .|146464.0|0.25
6975|Other than a mildly engaging central romance , Hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst .|147965.0|0.15278
6977|Outside of Burger 's desire to make some kind of film , it 's really unclear why this project was undertaken|147980.0|0.29167
6978|Was I scared ?|226952.0|0.45833
6986|Sunshine State surveys the landscape and assesses the issues with a clear passion for sociology .|148938.0|0.56944
6988|It 's one long bore .|146589.0|0.20833000000000002
6995|It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .|224305.0|0.34722
7003|Feels familiar and tired .|145309.0|0.23611
7008|A story which fails to rise above its disgusting source material .|143371.0|0.19444
7012|An uneven look into a grim future that does n't come close to the level of intelligence and visual splendour that can be seen in other films based on Philip K. Dick stories .|222328.0|0.26389
7013|Horrible .|223693.0|0.013888999999999999
7016|An authentically vague , but ultimately purposeless , study in total pandemonium .|143715.0|0.25
7022|It concentrates far too much on the awkward interplay and utter lack of chemistry between Chan and Hewitt .|146650.0|0.25
7034|Poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .|148138.0|0.16667
7037|Just a string of stale gags , with no good inside dope , and no particular bite .|146944.0|0.22221999999999997
7046|But unless you 're an absolute raving Star Wars junkie , it is n't much fun .|222830.0|0.29167
7050|Hollywood Ending just is n't very funny .|145849.0|0.23611
7053|I can easily imagine Benigni 's Pinocchio becoming a Christmas perennial .|223763.0|0.8472200000000001
7057|Self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable .|148483.0|0.43056000000000005
7071|A Blair Witch - style adventure that plays like a bad soap opera , with passable performances from everyone in the cast .|142976.0|0.38889
7075|The plot has a number of holes , and at times it 's simply baffling .|149738.0|0.30556
7088|With tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool .|151021.0|0.29167
7089|It sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations .|146743.0|0.22221999999999997
7097|While Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future , is perfect casting for the role , he represents Bartleby 's main overall flaw .|150908.0|0.43056000000000005
7118|The pace and the visuals are so hyped up that a curious sense of menace informs everything .|149698.0|0.55556
7122|Chai 's structure and pacing are disconcertingly slack .|144401.0|0.30556
7126|Instead of panoramic sweep , Kapur gives us episodic choppiness , undermining the story 's emotional thrust .|146340.0|0.29167
7129|The movie does n't think much of its characters , its protagonist , or of us .|149571.0|0.29167
7130|Super Troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early Zucker Brothers\/Abrahams films , and the decidedly foul stylings of their post-modern contemporaries , The Farrelly Brothers .|148944.0|0.5
7135|But , for that , why not watch a documentary ?|222711.0|0.41667
7136|With minimal imagination , you could restage the whole thing in your bathtub .|151015.0|0.20833000000000002
7138|Although ... visually striking and slickly staged , it 's also cold , grey , antiseptic and emotionally desiccated .|143660.0|0.29167
7139|You can see where Big Bad Love is trying to go , but it never quite gets there .|151128.0|0.40278
7140|Friday After Next is the kind of film that could only be made by African-Americans because of its broad racial insensitivity towards African-Americans .|145504.0|0.27778
7150|Despite bearing the Paramount imprint , it 's a bargain-basement European pickup .|223116.0|0.11110999999999999
7152|Wiser souls would have tactfully pretended not to see it and left it lying there|227175.0|0.47222
7163|-- but certainly hard to hate .|221739.0|0.61111
7170|Ca n't get enough of libidinous young city dwellers ?|144340.0|0.47222
7181|Hollywood Ending is the most disappointing Woody Allen movie ever .|223673.0|0.18056
7182|He has a great cast and a great idea .|223621.0|0.88889
7183|But the execution is a flop with the exception of about six gags that really work .|222807.0|0.40278
7186|When not wallowing in its characters ' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems .|150880.0|0.26389
7188|Sometimes entertaining , sometimes indulgent -- but never less than pure wankery .|225901.0|0.5
7196|Even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash .|145169.0|0.25
7198|Rife with nutty cliches and far too much dialogue .|148289.0|0.27778
7202|Kenneth Branagh 's energetic sweet-and-sour performance as a curmudgeonly British playwright grounds this overstuffed , erratic dramedy in which he and his improbably forbearing wife contend with craziness and child-rearing in Los Angeles .|147007.0|0.41667
7211|Despite the pyrotechnics , Narc is strictly by the book .|144818.0|0.5
7214|Cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .|144348.0|0.55556
7220|Includes too much obvious padding .|146322.0|0.27778
7226|Spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy .|148782.0|0.30556
7260|Clare Peploe 's airless movie adaptation could use a little American Pie-like irreverence .|144513.0|0.29167
7261|Video games are more involving than this mess .|150653.0|0.375
7263|A pale Xerox of other , better crime movies .|143254.0|0.27778
7267|The adventure does n't contain half the excitement of Balto , or quarter the fun of Toy Story 2 .|149213.0|0.375
7280|The movie eventually snaps under the strain of its plot contrivances and its need to reassure .|149573.0|0.22221999999999997
7290|Alternative medicine obviously has its merits ... but Ayurveda does the field no favors .|143658.0|0.20833000000000002
7310|If Oscar had a category called Best Bad Film You Thought Was Going To Be Really Awful But Was n't , Guys would probably be duking it out with The Queen of the Damned for the honor .|146184.0|0.31944
7311|A poky and pseudo-serious exercise in sham actor workshops and an affected malaise .|143275.0|0.19444
7313|Fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent .|145334.0|0.63889
7320|Fear Dot Com is more frustrating than a modem that disconnects every 10 seconds .|145303.0|0.20833000000000002
7321|Full of flatulence jokes and mild sexual references , Kung Pow !|145517.0|0.29167
7325|Where 's the movie here ?|227104.0|0.055555999999999994
7328|Cassavetes thinks he 's making Dog Day Afternoon with a cause , but all he 's done is to reduce everything he touches to a shrill , didactic cartoon .|144389.0|0.20833000000000002
7334|` A ' for creativity but comes across more as a sketch for a full-length comedy .|151193.0|0.56944
7336|The script kicks in , and Mr. Hartley 's distended pace and foot-dragging rhythms follow .|226477.0|0.38889
7344|His comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level .|145820.0|0.20833000000000002
7354|Taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .|149029.0|0.097222
7359|It 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism .|146448.0|0.27778
7361|I got a headache watching this meaningless downer .|146065.0|0.15278
7372|There is no pleasure in watching a child suffer .|226599.0|0.11110999999999999
7373|Just embarrassment and a vague sense of shame .|224496.0|0.19444
7383|It feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes .|146681.0|0.13889
7384|This movie is maddening .|150276.0|0.25
7387|The film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .|149416.0|0.27778
7395|Velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the American filmmaking scene .|150625.0|0.22221999999999997
